alt,temp,pres
61584.1113981853,-77.919059753418,4.47581416434532E-06
61576.6354055663,-77.9428863525391,4.48251140068164E-06
61569.157246998,-77.9666519165039,4.48922060289025E-06
61554.194024166,-78.0140151977539,4.50267536716451E-06
61546.7089599021,-78.0376052856445,4.50942097793813E-06
61539.2217298844,-78.0611419677734,4.51617865072592E-06
61524.2402276918,-78.1080551147461,4.52973077177927E-06
61516.7461594408,-78.1314239501953,4.53652508452802E-06
61509.2497215122,-78.1547393798828,4.54333174156661E-06
61494.250143686,-78.2011947631836,4.55698181748458E-06
61486.7467327932,-78.2243423461914,4.56382553272636E-06
61479.2414269455,-78.247428894043,4.57068125816626E-06
61464.2235024892,-78.2934341430664,4.58443032525256E-06
61456.7111548755,-78.3163604736328,4.59132346917188E-06
61449.1966411155,-78.339225769043,4.59822896970101E-06
61434.1609120177,-78.3847961425781,4.6120773263105E-06
61426.6394927556,-78.4075012207031,4.61902042064554E-06
61419.1159748106,-78.4301528930664,4.6259759089159E-06
61404.0622371456,-78.4752883911133,4.63992454184878E-06
61396.5320176221,-78.4977722167969,4.64691773663461E-06
61388.9994954913,-78.5202026367188,4.65392361464499E-06
61373.9275457265,-78.5649108886719,4.66797352054756E-06
61366.3883890874,-78.5871887207031,4.67501734637939E-06
61358.8470664979,-78.6094131469727,4.68207382935124E-06
61343.7575158152,-78.6537017822266,4.69622525054694E-06
61336.2093549892,-78.6757659912109,4.70332017726154E-06
61328.65909548,-78.6977767944336,4.71042779993321E-06
61313.5518074175,-78.7416381835938,4.72468168078E-06
61305.9948461318,-78.7634887695313,4.73182792712425E-06
61298.4355822376,-78.7852935791016,4.73898716482198E-06
61283.3106911315,-78.828742980957,4.75334420170841E-06
61275.7449966522,-78.8503875732422,4.76054211605821E-06
61268.1769324946,-78.8719787597656,4.76775318970425E-06
61253.0344404664,-78.9150238037109,4.78221420918035E-06
61245.4598090657,-78.9364624023438,4.78946440153413E-06
61237.8830115165,-78.9578552246094,4.79672766380298E-06
61222.7231203668,-79.0004959106445,4.81129330786234E-06
61215.1397557715,-79.0217361450195,4.81859600263201E-06
61207.5542250274,-79.0429229736328,4.82591187233265E-06
61199.9665955995,-79.0640640258789,4.8332408780961E-06
61184.7847694993,-79.1061935424805,4.84793866523941E-06
61177.1905728271,-79.1271896362305,4.85530749980062E-06
61169.5942774708,-79.1481323242188,4.86268957599082E-06
61154.3951889045,-79.1898727416992,4.87749375551019E-06
61146.7922590361,-79.2106704711914,4.88491604579083E-06
61139.1874342113,-79.2314147949219,4.89235148504542E-06
61123.9709461231,-79.2727584838867,4.90726304532202E-06
61116.3595540529,-79.2933578491211,4.91473895469621E-06
61108.7459958328,-79.3139038085938,4.92222838560879E-06
61093.5123796124,-79.3548583984375,4.93724792181921E-06
61085.8922543448,-79.3752670288086,4.94477814802102E-06
61078.2702339219,-79.3956298828125,4.95232173630898E-06
61063.019489568,-79.4361953735352,4.96745011504425E-06
61055.3911728935,-79.456413269043,4.97503455573739E-06
61047.7602828122,-79.4765853881836,4.98263314103281E-06
61032.4926140509,-79.5167770385742,4.99787103238058E-06
61024.8556314448,-79.5368041992188,5.00551059604947E-06
61017.2164828869,-79.5567855834961,5.01316400893112E-06
61009.5750319168,-79.5767135620117,5.02083143586563E-06
60994.2863082476,-79.6164474487305,5.03620735259097E-06
60986.6386302174,-79.6362380981445,5.04391630511629E-06
60978.9889880373,-79.6559906005859,5.05163904221592E-06
60963.6832034977,-79.6953430175781,5.06712659479538E-06
60956.0272648653,-79.7149429321289,5.07489125991309E-06
60948.3692275481,-79.734504699707,5.08266995668173E-06
60933.0467223242,-79.7734909057617,5.09826969458135E-06
60925.3824579455,-79.7929153442383,5.10609058455393E-06
60917.7160256894,-79.8123016357422,5.11392568926533E-06
60902.3769343147,-79.8509368896484,5.12963837346693E-06
60894.7046132591,-79.8701782226563,5.13751566213466E-06
60887.0298552559,-79.8893737792969,5.1454075553156E-06
60879.3527948404,-79.9085235595703,5.15331394448245E-06
60863.9932578068,-79.9466934204102,5.16916878760365E-06
60856.3105123182,-79.9657135009766,5.17711757453148E-06
60848.6255987524,-79.9846878051758,5.18508083287957E-06
60833.249137103,-80.0224990844727,5.20105101610841E-06
60825.5581310088,-80.0413436889648,5.20905743528843E-06
60817.864822502,-80.0601425170898,5.21707858180176E-06
60802.4721129596,-80.0976028442383,5.233164324477E-06
60794.7727119239,-80.1162719726563,5.24122897835236E-06
60787.0715504651,-80.134895324707,5.24930790859545E-06
60779.368359513,-80.1534729003906,5.25740142582725E-06
60763.9556119599,-80.1904830932617,5.27363262992131E-06
60756.2460553588,-80.2089309692383,5.28177037600584E-06
60748.5346037992,-80.2273330688477,5.28992268428819E-06
60733.1056083502,-80.2640075683594,5.30627153456235E-06
60725.3881987956,-80.2822875976563,5.3144679926102E-06
60717.6688942825,-80.3005218505859,5.32267912876194E-06
60709.9476948109,-80.3187026977539,5.33090497192484E-06
60694.4986611468,-80.3549499511719,5.34740191106069E-06
60686.7713691444,-80.3730087280273,5.35567248753938E-06
60679.0417745283,-80.3910293579102,5.36395832595617E-06
60663.577034955,-80.4269332885742,5.38057445284541E-06
60655.8414823427,-80.44482421875,5.38890523886474E-06
60648.1041693067,-80.4626693725586,5.39725082379527E-06
60632.6233161676,-80.4982376098633,5.41398752975482E-06
60624.8797760645,-80.5159683227539,5.42237871173866E-06
60617.1344755377,-80.5336456298828,5.43078481137785E-06
60609.3872798508,-80.5512924194336,5.43920600429425E-06
60593.8869306807,-80.5864486694336,5.45609408635044E-06
60586.1337771976,-80.6039657592773,5.46456103618886E-06
60578.378728554,-80.6214447021484,5.47304319978266E-06
60562.8628078045,-80.6562728881836,5.49005344000516E-06
60555.1018011631,-80.6736297607422,5.49858172534756E-06
60547.3384921082,-80.6909408569336,5.50712579452038E-06
60539.5738298821,-80.7082138061523,5.51568463278021E-06
60524.0384130974,-80.7426300048828,5.53284897642915E-06
60516.2673854184,-80.7597808837891,5.54145484685531E-06
60508.494870234,-80.7768859863281,5.55007575412558E-06
60492.9434744124,-80.8109893798828,5.56736491223026E-06
60485.1654086832,-80.8279724121094,5.57603231809768E-06
60477.3850405402,-80.8449249267578,5.58471578925309E-06
60469.6029117712,-80.8618392944336,5.5934147526294E-06
60454.0325618999,-80.8955307006836,5.61086018662715E-06
60446.2444751309,-80.9123229980469,5.61960656981925E-06
60438.4544934023,-80.9290771484375,5.62836872025122E-06
60422.8691139342,-80.9624557495117,5.64594014422321E-06
60415.0735816594,-80.9790954589844,5.65474963163129E-06
60407.2762889599,-80.9956893920898,5.66357485873966E-06
60399.4771010984,-81.0122451782227,5.67241600918959E-06
60383.8729021121,-81.0452346801758,5.69014636323441E-06
60376.068298239,-81.0616760253906,5.69903516646243E-06
60368.2613919518,-81.0780715942383,5.70794048365037E-06
60352.64202883,-81.1107559204102,5.72579924239963E-06
60344.8295719953,-81.1270446777344,5.73475274735531E-06
60337.0153547358,-81.1432952880859,5.74372227529825E-06
60329.1992423135,-81.1595077514648,5.75270801263202E-06
60313.5611940023,-81.1918182373047,5.77072840349138E-06
60305.7396655673,-81.2079162597656,5.77976265107636E-06
60297.9162421718,-81.2239761352539,5.78881323595973E-06
60282.2639793676,-81.2559814453125,5.80696323522251E-06
60274.4347325049,-81.2719268798828,5.81606318768398E-06
60266.6035904788,-81.2878265380859,5.8251796083952E-06
60258.7710954816,-81.3036880493164,5.83431189742179E-06
60243.1002820191,-81.3353118896484,5.85262626522981E-06
60235.2623710079,-81.3510665893555,5.86180793263374E-06
60227.4222921175,-81.3667831420898,5.87100654986924E-06
60219.5803180634,-81.3824615478516,5.88022183079195E-06
60203.8913615975,-81.4137191772461,5.89870171751657E-06
60196.0442444469,-81.4292907714844,5.9079665465227E-06
60188.1953666677,-81.44482421875,5.91724801099951E-06
60172.4921952973,-81.4757919311523,5.93586113613171E-06
60164.6374942523,-81.4912185668945,5.94519334732444E-06
60156.7814402356,-81.5066070556641,5.95454184164947E-06
60148.9234910544,-81.5219573974609,5.96390729649165E-06
60133.2021764728,-81.5525665283203,5.98268890072847E-06
60125.3388112757,-81.5678100585938,5.9921051166449E-06
60117.4736854492,-81.5830154418945,6.00153826613743E-06
60109.6067991972,-81.5981903076172,6.0109883822676E-06
60093.8678837983,-81.6284408569336,6.02993948112675E-06
60085.9955815297,-81.6435012817383,6.03944086019356E-06
60078.1219260851,-81.6585311889648,6.04895884764969E-06
60062.3691993827,-81.6884918212891,6.06804641911386E-06
60054.4901281251,-81.7034225463867,6.07761607116224E-06
60046.6091617016,-81.7183151245117,6.08720312234396E-06
60038.7264348522,-81.7331695556641,6.09680744308187E-06
60022.9561071253,-81.7627792358398,6.11606753120927E-06
60015.0685062476,-81.7775268554688,6.12572336527425E-06
60007.1786027503,-81.7922439575195,6.1353972691298E-06
59999.2873462804,-81.8069305419922,6.14508811309632E-06
59983.4995518583,-81.8361892700195,6.16452225675408E-06
59975.60287937,-81.8507766723633,6.17426579154634E-06
59967.7048537047,-81.8653182983398,6.1840264004135E-06
59959.8050676131,-81.8798370361328,6.19380462011889E-06
59944.0002141512,-81.9087524414063,6.21341403106753E-06
59936.0951465763,-81.9231567382813,6.22324529226098E-06
59928.188725824,-81.9375305175781,6.23309379600092E-06
59912.3704685043,-81.966178894043,6.25284435779852E-06
59904.458631732,-81.9804534912109,6.26274648692513E-06
59896.5455767275,-81.9946899414063,6.27266582557373E-06
59888.6306265559,-82.0088958740234,6.28260325642172E-06
59872.7957174411,-82.0372009277344,6.30253168657848E-06
59864.8758932385,-82.0513000488281,6.31252258570961E-06
59856.9541738685,-82.0653686523438,6.32253171906424E-06
59849.0308286075,-82.0794067382813,6.33255878210663E-06
59833.1791293131,-82.1073837280273,6.35266700373952E-06
59825.2507754846,-82.1213226318359,6.36274823274003E-06
59817.3206610242,-82.1352310180664,6.37284770397865E-06
59809.3891935904,-82.1491012573242,6.38296493311514E-06
59793.5215190209,-82.1767501831055,6.4032536716783E-06
59785.5847701011,-82.1905288696289,6.4134259463595E-06
59777.6466680025,-82.2042694091797,6.42361611928106E-06
59769.7069400128,-82.2179794311523,6.43382457531764E-06
59753.8228829177,-82.2453079223633,6.45429612261384E-06
59745.8782808947,-82.258918762207,6.46455963722076E-06
59737.9323256926,-82.2725067138672,6.47484122502206E-06
59729.9844755274,-82.2860565185547,6.48514162304103E-06
59714.0845774827,-82.3130493164063,6.50579706571231E-06
59706.1319878194,-82.3265075683594,6.51615288599313E-06
59698.1780449767,-82.3399276733398,6.52652695680992E-06
59682.264877803,-82.3666763305664,6.54733158892485E-06
59674.3060609257,-82.3800048828125,6.55776169048565E-06
59666.3460256102,-82.3933029174805,6.56821000811191E-06
59658.3840951255,-82.4065628051758,6.5786774663222E-06
59642.455221739,-82.4329986572266,6.59966906992206E-06
59634.488551755,-82.446174621582,6.61019292880947E-06
59626.5205287966,-82.4593124389648,6.62073536062141E-06
59618.5508797404,-82.4724197387695,6.63129676292199E-06
59602.6066849213,-82.49853515625,6.65247665211253E-06
59594.6323300045,-82.5115509033203,6.66309495926278E-06
59586.6564312844,-82.5245361328125,6.67373227534022E-06
59578.6789946035,-82.5374908447266,6.68438862945513E-06
59562.7195423235,-82.5633087158203,6.70575855282161E-06
59554.7375351941,-82.576171875,6.71647218469624E-06
59546.754011279,-82.5890045166016,6.7272049742327E-06
59538.7689769145,-82.601806640625,6.73795695002251E-06
59522.7943853348,-82.6273193359375,6.75951859761682E-06
59514.8048386897,-82.6400299072266,6.7703283296355E-06
59506.8137942977,-82.6527099609375,6.7811573797247E-06
59498.8212585244,-82.6653594970703,6.79200577662928E-06
59482.8317212448,-82.6905670166016,6.81376074920986E-06
59474.8347324705,-82.703125,6.82466738255806E-06
59466.8362649875,-82.7156524658203,6.83559349547843E-06
59458.8363230004,-82.7281494140625,6.84653911986787E-06
59442.8320347302,-82.7530670166016,6.86848902755012E-06
59434.8276841239,-82.7654800415039,6.87949339234809E-06
59426.8218781118,-82.7778625488281,6.89051739351272E-06
59418.8146039603,-82.7902145385742,6.90156108650962E-06
59402.7957189882,-82.8148345947266,6.92370760646928E-06
59394.7841081682,-82.8271102905273,6.93481050946871E-06
59386.7710503492,-82.8393478393555,6.94593322730774E-06
59378.7565752012,-82.8515548706055,6.9570757569271E-06
59362.7233009675,-82.8758773803711,6.97942050443439E-06
59354.7045441627,-82.8880004882813,6.99062273997258E-06
59346.6843530925,-82.9001007080078,7.00184496402585E-06
59338.6627488956,-82.9121704101563,7.01308718547584E-06
59322.6153054509,-82.9362030029297,7.03563176842468E-06
59314.5894662014,-82.9481887817383,7.04693420707825E-06
59306.5622349671,-82.9601440429688,7.05825676760842E-06
59298.5336033382,-82.9720611572266,7.0695995005461E-06
59282.4721939146,-82.9958267211914,7.0923455607862E-06
59274.4394033854,-83.0076675415039,7.10374898372081E-06
59266.4052081383,-83.0194702148438,7.11517274060299E-06
59258.3696336375,-83.03125,7.12661683426167E-06
59242.2944146203,-83.0547332763672,7.14956609123247E-06
59234.2547446394,-83.0664291381836,7.16107136899976E-06
59226.2136954031,-83.0781021118164,7.17259713994391E-06
59218.171326253,-83.0897445678711,7.18414335814887E-06
59202.0824838233,-83.1129455566406,7.20729750061505E-06
59194.0360444179,-83.12451171875,7.21890545490961E-06
59185.9882596295,-83.1360397338867,7.23053405035088E-06
59177.9391633355,-83.1475448608398,7.24218327738236E-06
59169.8887046009,-83.1590270996094,7.25385324925521E-06
59153.7838442,-83.1819000244141,7.27725537662505E-06
59145.7294338845,-83.1932983398438,7.28898762388275E-06
59137.6737120617,-83.2046737670898,7.30074070063227E-06
59129.6166616726,-83.2160186767578,7.3125146715795E-06
59113.4986770595,-83.2386169433594,7.33612530652385E-06
59105.437742834,-83.249870300293,7.34796205020126E-06
59097.375480042,-83.2611083984375,7.35981984791383E-06
59089.3119396131,-83.2723083496094,7.37169866485666E-06
59073.1810085541,-83.2946472167969,7.39551954209193E-06
59065.1136179223,-83.305778503418,7.40746168271348E-06
59057.0449241877,-83.3168792724609,7.4194250409251E-06
59048.9749951023,-83.3279571533203,7.43140955653641E-06
59032.8313376528,-83.3500366210938,7.45544235945547E-06
59024.757651573,-83.3610382080078,7.46749066450683E-06
59016.6826792074,-83.3720092773438,7.47956036429084E-06
59008.606471489,-83.3829498291016,7.49165142328825E-06
58992.4503245229,-83.4047546386719,7.5158978193223E-06
58984.3704020906,-83.4156265258789,7.52805321242517E-06
58976.2891765567,-83.4264678955078,7.54023022947148E-06
58968.2068002322,-83.4372863769531,7.55242868172807E-06
58952.0383242198,-83.4588317871094,7.57689046379484E-06
58943.9522077147,-83.4695739746094,7.58915390129471E-06
58935.8649236051,-83.4802856445313,7.60143896265168E-06
58927.7764718875,-83.4909744262695,7.61374568861751E-06
58919.6867675157,-83.5016403198242,7.62607424973311E-06
58903.5037881996,-83.5228881835938,7.65079675691684E-06
58895.4105300721,-83.5334777832031,7.66319075961117E-06
58887.3160534047,-83.5440368652344,7.67560671072943E-06
58879.2204768778,-83.554573059082,7.68804446940551E-06
58863.0256513838,-83.5755767822266,7.71298614794213E-06
58854.9264869856,-83.5860366821289,7.72549002087E-06
58846.8261549757,-83.5964736938477,7.73801597139497E-06
58838.7246721743,-83.6068878173828,7.75056401509466E-06
58822.5183051252,-83.6276321411133,7.77572646932971E-06
58814.4133531287,-83.6379699707031,7.78834106860115E-06
58806.3072671576,-83.6482849121094,7.80097790182101E-06
58798.200081323,-83.6585693359375,7.81363695749469E-06
58781.9822572719,-83.679069519043,7.83902214237467E-06
58773.8716358724,-83.6892852783203,7.85174832946769E-06
58765.759914609,-83.6994781494141,7.86449690674505E-06
58757.6470934853,-83.7096481323242,7.87726791616835E-06
58749.533189315,-83.7197952270508,7.89006137325571E-06
58733.3019963332,-83.7400054931641,7.91571601303955E-06
58725.1847243388,-83.7500762939453,7.92857725402279E-06
58717.0664202323,-83.7601165771484,7.94146103089758E-06
58708.9469821473,-83.7701416015625,7.95436754766403E-06
58692.704907761,-83.7901229858398,7.98024864707542E-06
58684.5822882799,-83.8000717163086,7.99322328766107E-06
58676.4586198663,-83.8099975585938,8.00622070258715E-06
58668.3338174705,-83.8199005126953,8.01924107075053E-06
58652.0810481025,-83.8396301269531,8.04535045788641E-06
58643.9531320552,-83.8494644165039,8.05843948027746E-06
58635.8241329604,-83.8592758178711,8.07155154564164E-06
58627.694050815,-83.8690643310547,8.08468669716261E-06
58619.5629701874,-83.8788299560547,8.09784484113985E-06
58603.2977971432,-83.8982925415039,8.12423030382355E-06
58595.1636028599,-83.9079895019531,8.13745787401496E-06
58587.0284273889,-83.9176635742188,8.15070858032014E-06
58578.8922534355,-83.9273147583008,8.16398249385626E-06
58562.6168254998,-83.9465484619141,8.19060025366128E-06
58554.4776224522,-83.9561309814453,8.20394410326163E-06
58546.337420919,-83.965690612793,8.2173113331848E-06
58538.1962381909,-83.975227355957,8.23070195840613E-06
58521.9108772803,-83.9942321777344,8.25755365402674E-06
58513.766716392,-84.0037002563477,8.27101478311873E-06
58505.6216588777,-84.0131454467773,8.28449934161689E-06
58497.4755519424,-84.0225677490234,8.2980076261381E-06
58489.3284974525,-84.0319671630859,8.31153951171018E-06
58473.0315967342,-84.0506973266602,8.33867417564357E-06
58464.8816995706,-84.0600280761719,8.35227712630693E-06
58456.7308548489,-84.0693359375,8.36590385301615E-06
58448.5790962031,-84.0786209106445,8.37955434336323E-06
58432.272753538,-84.0971374511719,8.40692693069743E-06
58424.1182031459,-84.1063537597656,8.4206490593023E-06
58415.9627388294,-84.1155471801758,8.43439512740425E-06
58407.8063442557,-84.1247177124023,8.44816520670848E-06
58399.6490357508,-84.1338653564453,8.46195931391381E-06
58383.3316779353,-84.1521072387695,8.48961978755382E-06
58375.1717131836,-84.1612014770508,8.50348609898964E-06
58367.010834504,-84.1702651977539,8.5173766154773E-06
58358.8490082657,-84.1793060302734,8.53129143902105E-06
58342.5228859605,-84.1973190307617,8.5591935490635E-06
58334.3584543995,-84.2063064575195,8.57318115603924E-06
58326.1932444077,-84.2152709960938,8.58719295875187E-06
58318.0270868534,-84.2242050170898,8.60122929206066E-06
58309.8601172339,-84.2331161499023,8.6152899679174E-06
58293.5235380732,-84.2508850097656,8.64348487699801E-06
58285.3541322581,-84.2597427368164,8.65761884759923E-06
58277.1838125145,-84.2685699462891,8.67177751538162E-06
58269.0125452081,-84.2773742675781,8.68596098434454E-06
58252.6676416672,-84.2949371337891,8.71440168397273E-06
58244.4939717917,-84.3036804199219,8.72865906282198E-06
58236.3195234913,-84.3124008178711,8.74294112889812E-06
58228.1441612553,-84.3211059570313,8.75724816438588E-06
58219.9680888169,-84.3297958374023,8.77157985796776E-06
58203.6135077423,-84.3470916748047,8.80031793507093E-06
58195.4349991063,-84.355712890625,8.81472440946078E-06
58187.2557456655,-84.3643112182617,8.82915578302814E-06
58179.0757820222,-84.3728866577148,8.84361203963863E-06
58162.7132820718,-84.3899917602539,8.87260016591853E-06
58154.5309494914,-84.3985061645508,8.88713176600421E-06
58146.347804838,-84.4070053100586,8.90168861179975E-06
58138.1639153863,-84.4154891967773,8.91627062942099E-06
58129.9792138683,-84.4239501953125,8.93087798460288E-06
58113.6077811113,-84.440803527832,8.96016816434927E-06
58080.8559818128,-84.4742736816406,9.01905313859929E-06
58080.8559818128,-84.4742736816406,9.01905313859929E-06
58080.8559818128,-84.4742736816406,9.01905313859929E-06
58072.6662723271,-84.4825897216797,9.03383792862404E-06
58064.475886265,-84.4908905029297,9.04864817953943E-06
58056.2847217702,-84.4991683959961,9.06348412173299E-06
58048.0928806989,-84.5074234008789,9.07834561701343E-06
58039.9002948221,-84.5156631469727,9.09323283538999E-06
58023.5131269861,-84.5320739746094,9.123084193136E-06
58015.3184431638,-84.5402526855469,9.13804861075135E-06
58007.1231163987,-84.5484161376953,9.15303875118584E-06
57998.927146691,-84.5565567016602,9.16805466049347E-06
57982.5332111793,-84.5727844238281,9.19816409412209E-06
57974.3352790092,-84.5808563232422,9.21325764941028E-06
57966.1366702622,-84.5889205932617,9.22837722092688E-06
57957.9374522062,-84.5969543457031,9.24352273110311E-06
57949.7375912137,-84.60498046875,9.25869428847272E-06
57933.3359067589,-84.620964050293,9.28911579404048E-06
57925.1341169369,-84.6289215087891,9.3043657734171E-06
57916.9316841719,-84.6368713378906,9.31964198714698E-06
57908.7286084566,-84.6447982788086,9.33494448224797E-06
57892.3207991904,-84.6605987548828,9.36562799737165E-06
57884.1159301422,-84.6684722900391,9.38100936439356E-06
57875.9104517841,-84.6763229370117,9.39641713762255E-06
57867.7044659799,-84.6841583251953,9.41185117244238E-06
57859.4979390953,-84.6919708251953,9.42731157854053E-06
57843.0829555199,-84.7075424194336,9.45831227124459E-06
57834.8745334243,-84.7152938842773,9.47385258779785E-06
57826.6656375228,-84.7230377197266,9.48941933682809E-06
57818.4562341678,-84.7307586669922,9.50501262868436E-06
57802.0356677503,-84.7461471557617,9.53627948077583E-06
57793.8245046876,-84.7538146972656,9.55195313632196E-06
57785.6128678118,-84.7614593505859,9.56765345945909E-06
57777.4006216191,-84.7690887451172,9.58338075671535E-06
57769.1878679793,-84.7767028808594,9.5991348806944E-06
57752.7609402012,-84.7918701171875,9.63072360194655E-06
57744.5466978404,-84.7994232177734,9.64655842505679E-06
57736.3319816594,-84.8069610595703,9.66242019941242E-06
57728.1165888999,-84.8144760131836,9.67830936480936E-06
57719.9008578175,-84.8219757080078,9.69422531476851E-06
57703.4678387012,-84.8369293212891,9.72613880754651E-06
57695.2505506672,-84.8443756103516,9.74213644648367E-06
57687.0328570422,-84.851806640625,9.75816119004292E-06
57678.8146559626,-84.8592224121094,9.77421328453749E-06
57662.376967846,-84.8739929199219,9.80639925577429E-06
57654.1573789453,-84.8813552856445,9.8225334278718E-06
57645.9373844533,-84.8886947631836,9.83869494313252E-06
57637.7168825064,-84.8960189819336,9.85488404994037E-06
57629.4960422292,-84.9033279418945,9.87110046309554E-06
57613.0529738597,-84.9178848266602,9.90361613551117E-06
57604.8307803556,-84.9251403808594,9.91991542308834E-06
57596.6081466645,-84.932373046875,9.93624241065602E-06
57588.3852765127,-84.9395904541016,9.95259674116068E-06
57571.9379792414,-84.9539794921875,9.98538930996731E-06
57563.7139249797,-84.9611434936523,1.0001826901337E-05
57555.4892613991,-84.9682922363281,1.00182927725495E-05
57547.2643613578,-84.9754257202148,1.0034786225868E-05
57539.0390211289,-84.9825439453125,1.0051307717807E-05
57522.5871911485,-84.996711730957,1.00844346689659E-05
57514.3607686718,-85.003776550293,1.01010400895551E-05
57506.1340078638,-85.0108261108398,1.01176735378979E-05
57497.9069087311,-85.0178604125977,1.01343350623874E-05
57489.6794039992,-85.0248718261719,1.01510248480961E-05
57473.2233795543,-85.0388488769531,1.01844889891886E-05
57464.9950289727,-85.0458145141602,1.02012630969158E-05
57456.766170928,-85.0527648925781,1.02180658690757E-05
57448.5370764219,-85.0596923828125,1.02348968015607E-05
57432.0777705574,-85.0734939575195,1.02686441763311E-05
57423.8477629325,-85.0803756713867,1.02855602984764E-05
57415.6175188324,-85.0872421264648,1.03025047747703E-05
57407.3868345367,-85.0940856933594,1.03194780739852E-05
57399.155913779,-85.1009140014648,1.03364798254197E-05
57382.693328262,-85.1145248413086,1.03705689507717E-05
57374.4614943711,-85.1213073730469,1.03876567735249E-05
57366.2295931492,-85.1280670166016,1.04047728923857E-05
57357.9973535881,-85.1348190307617,1.04219179193249E-05
57349.7648775646,-85.1415481567383,1.04390916915997E-05
57333.2991815079,-85.1549606323242,1.04735257407392E-05
57325.0659614813,-85.1616439819336,1.04907861160713E-05
57316.8325049785,-85.1683120727539,1.0508075433492E-05
57308.5988792742,-85.1749649047852,1.05253936007174E-05
57292.1309530525,-85.1882247924805,1.05601170326937E-05
57283.8965833441,-85.1948318481445,1.05775225426724E-05
57275.6621808925,-85.2014236450195,1.05949568103308E-05
57267.4274401013,-85.2080001831055,1.06124205319208E-05
57259.1926319713,-85.2145462036133,1.06299131822135E-05
57242.7223735629,-85.2275924682617,1.06649864004099E-05
57234.4869232775,-85.2340927124023,1.06825670679756E-05
57226.2514056601,-85.2405776977539,1.07001768604376E-05
57218.0156515656,-85.2470474243164,1.07178161888545E-05
57209.7797282621,-85.2535095214844,1.07354849591558E-05
57193.3076123634,-85.2663726806641,1.07709105110106E-05
57185.0713179046,-85.2727813720703,1.07886676103868E-05
57176.8348888321,-85.2791748046875,1.08064542753474E-05
57168.5982905499,-85.2855606079102,1.08242706304885E-05
57152.1249938244,-85.2982711791992,1.08599917270057E-05
57143.8881935106,-85.3046035766602,1.08778967876605E-05
57135.6510548625,-85.310920715332,1.08958321059925E-05
57127.414052595,-85.3172225952148,1.09137966981311E-05
57119.1767792542,-85.3235092163086,1.0931791502201E-05
57102.7021669988,-85.3360366821289,1.09678703132742E-05
57094.4646916251,-85.3422775268555,1.09859547184997E-05
57086.2270816299,-85.3485107421875,1.10040692385268E-05
57077.9896752895,-85.3547286987305,1.10222131782769E-05
57069.7520651432,-85.3609313964844,1.10403874844836E-05
57053.2768484602,-85.373291015625,1.10768260400596E-05
57045.0389690052,-85.3794479370117,1.10950909939195E-05
57036.80122593,-85.3855972290039,1.11133857623526E-05
57028.5634155007,-85.3917236328125,1.11317108471028E-05
57012.0877271431,-85.4039306640625,1.11684518669994E-05
57003.8499856665,-85.4100112915039,1.11868675970815E-05
56995.6120403768,-85.4160766601563,1.12053141497338E-05
56987.3742314868,-85.4221343994141,1.12237908135908E-05
56979.1363552288,-85.4281768798828,1.12422980954581E-05
56962.660738953,-85.4402084350586,1.12794039539895E-05
56954.4229316398,-85.4461975097656,1.12980027824256E-05
56946.1849205266,-85.4521713256836,1.13166327400974E-05
56937.9471130669,-85.458137512207,1.13352929561346E-05
56929.7094419656,-85.4640884399414,1.13539836317232E-05
56913.2340322614,-85.475959777832,1.13914576442304E-05
56904.9964973715,-85.4818649291992,1.14102406184914E-05
56896.7591661349,-85.4877548217773,1.14290540978258E-05
56888.5215638164,-85.4936294555664,1.14478992179413E-05
56872.0469700975,-85.5053558349609,1.1485681325979E-05
56863.8097077161,-85.5111999511719,1.15046190353367E-05
56855.572648974,-85.5170211791992,1.15235875000532E-05
56847.3355901443,-85.5228271484375,1.15425872395977E-05
56839.0987349537,-85.5286178588867,1.15616178344535E-05
56822.6252280495,-85.540168762207,1.15997727327026E-05
56814.3885763356,-85.5459213256836,1.1618897138087E-05
56806.1521955285,-85.5516586303711,1.16380524430826E-05
56797.9157473654,-85.5573806762695,1.16572394851958E-05
56789.6795701089,-85.563102722168,1.16764575273258E-05
56773.2078265254,-85.5744857788086,1.17149872805938E-05
56764.9719892038,-85.5801544189453,1.17342997275489E-05
56756.7364227884,-85.585807800293,1.17536433747248E-05
56748.5010600113,-85.5914535522461,1.1773018429845E-05
56732.0308761806,-85.6026992797852,1.18118631282314E-05
56723.7959878591,-85.6082992553711,1.18313330318355E-05
56715.5613704434,-85.613883972168,1.18508343862649E-05
56707.3268893983,-85.6194610595703,1.18703675606411E-05
56699.0924755316,-85.6250228881836,1.18899327708827E-05
56682.6244605153,-85.636100769043,1.19291580499771E-05
56674.3909958248,-85.6416244506836,1.19488178927263E-05
56666.1575310449,-85.6471328735352,1.19685101360831E-05
56657.9243371706,-85.6526260375977,1.19882341836959E-05
56649.6916179422,-85.6581115722656,1.20079895965363E-05
56633.226450184,-85.6690292358398,1.20475974884537E-05
56624.9942726626,-85.6744689941406,1.20674494186883E-05
56616.7622987785,-85.6799011230469,1.20873335684806E-05
56608.5307995126,-85.6853103637695,1.2107249333133E-05
56592.068409982,-85.6961059570313,1.21471778799478E-05
56583.8374524358,-85.7014770507813,1.21671909291829E-05
56575.6070367888,-85.7068405151367,1.21872356300106E-05
56567.3768247789,-85.7121887207031,1.22073128560816E-05
